Trip_Id,Route_Id,Service_Cost,Construction_Cost,TimeStamp,Average_Speed,AvgCheckIn,AvgCheckOut,Average_Load
7934,339-D,5731.512167844500,15926.829268292700,07:00:00,40,35.275862068965500,34.06896551724140,1.206896551724140
7935,339-D,5731.512167844500,15926.829268292700,08:00:00,40,33.06896551724140,31.862068965517200,1.206896551724140
7936,339-D,5731.512167844500,15926.829268292700,09:00:00,40,36.62068965517240,35.41379310344830,1.206896551724140
7937,339-D,5731.512167844500,15926.829268292700,10:00:00,40,33.01724137931030,31.810344827586200,1.206896551724140
7938,339-D,5731.512167844500,15926.829268292700,11:00:00,40,37.724137931034500,36.51724137931030,1.206896551724140
7939,339-D,5731.512167844500,15926.829268292700,12:00:00,40,36.44827586206900,35.241379310344800,1.206896551724140
7940,339-D,5731.512167844500,15926.829268292700,13:00:00,40,30.46551724137930,29.25862068965520,1.206896551724140
7941,339-D,5731.512167844500,15926.829268292700,14:00:00,40,37.01724137931030,35.810344827586200,1.206896551724140
7942,339-D,5731.512167844500,15926.829268292700,15:00:00,40,36.05172413793100,34.8448275862069,1.206896551724140
7943,339-D,5731.512167844500,15926.829268292700,16:00:00,40,36.12068965517240,34.91379310344830,1.206896551724140
7944,339-D,5731.512167844500,15926.829268292700,17:00:00,40,36.206896551724100,35.0,1.206896551724140
7945,339-U,5750.457260533280,16036.585365853700,06:00:00,40,32.847457627118600,31.661016949152500,1.1864406779661000
7946,339-U,5750.457260533280,16036.585365853700,07:00:00,40,36.32203389830510,35.13559322033900,1.1864406779661000
7947,339-U,5750.457260533280,16036.585365853700,08:00:00,40,33.69491525423730,32.50847457627120,1.1864406779661000
7948,339-U,5750.457260533280,16036.585365853700,09:00:00,40,33.3728813559322,32.186440677966100,1.1864406779661000
7949,339-U,5750.457260533280,16036.585365853700,10:00:00,40,37.32203389830510,36.13559322033900,1.1864406779661000
7950,339-U,5750.457260533280,16036.585365853700,11:00:00,40,33.79661016949150,32.610169491525400,1.1864406779661000
7951,339-U,5750.457260533280,16036.585365853700,12:00:00,40,33.40677966101700,32.220338983050800,1.1864406779661000
7952,339-U,5750.457260533280,16036.585365853700,13:00:00,40,38.440677966101700,37.25423728813560,1.1864406779661000
7953,339-U,5750.457260533280,16036.585365853700,14:00:00,40,33.49152542372880,32.30508474576270,1.1864406779661000
7954,339-U,5750.457260533280,16036.585365853700,15:00:00,40,33.355932203389800,32.16949152542370,1.1864406779661000
7955,339-U,5750.457260533280,16036.585365853700,16:00:00,40,38.186440677966100,37.0,1.1864406779661000
7956,339-U,5750.457260533280,16036.585365853700,17:00:00,40,34.52542372881360,33.33898305084750,1.1864406779661000
7957,339B-D,5741.310182335960,13731.707317073200,06:00:00,40,40.94736842105260,39.10526315789470,1.8421052631578900
7958,339B-D,5741.310182335960,13731.707317073200,07:00:00,40,31.894736842105300,30.05263157894740,1.8421052631578900
7959,339B-D,5741.310182335960,13731.707317073200,08:00:00,40,36.76315789473680,34.921052631578900,1.8421052631578900
7960,339B-D,5741.310182335960,13731.707317073200,09:00:00,40,35.6578947368421,33.81578947368420,1.8421052631578900
7961,339B-D,5741.310182335960,13731.707317073200,10:00:00,40,35.21052631578950,33.36842105263160,1.8421052631578900
7962,339B-D,5741.310182335960,13731.707317073200,11:00:00,40,32.6578947368421,30.81578947368420,1.8421052631578900
7963,339B-D,5741.310182335960,13731.707317073200,12:00:00,40,31.894736842105300,30.05263157894740,1.8421052631578900
7964,339B-D,5741.310182335960,13731.707317073200,13:00:00,40,30.763157894736800,28.92105263157900,1.8421052631578900
7965,339B-D,5741.310182335960,13731.707317073200,14:00:00,40,38.94736842105260,37.10526315789470,1.8421052631578900
7966,339B-D,5741.310182335960,13731.707317073200,15:00:00,40,30.763157894736800,28.92105263157900,1.8421052631578900
7967,339B-D,5741.310182335960,13731.707317073200,16:00:00,40,40.63157894736840,38.78947368421050,1.8421052631578900
7968,339B-D,5741.310182335960,13731.707317073200,17:00:00,40,40.5,38.6578947368421,1.8421052631578900
7969,339B-U,5701.561622056980,13512.19512195120,06:00:00,40,34.416666666666700,32.47222222222220,1.9444444444444400
7970,339B-U,5701.561622056980,13512.19512195120,07:00:00,40,34.388888888888900,32.44444444444440,1.9444444444444400
7971,339B-U,5701.561622056980,13512.19512195120,08:00:00,40,41.666666666666700,39.72222222222220,1.9444444444444400
7972,339B-U,5701.561622056980,13512.19512195120,09:00:00,40,39.72222222222220,37.77777777777780,1.9444444444444400
7973,339B-U,5701.561622056980,13512.19512195120,10:00:00,40,34.861111111111100,32.916666666666700,1.9444444444444400
7974,339B-U,5701.561622056980,13512.19512195120,11:00:00,40,36.25,34.30555555555560,1.9444444444444400
7975,339B-U,5701.561622056980,13512.19512195120,12:00:00,40,32.97222222222220,31.02777777777780,1.9444444444444400
7976,339B-U,5701.561622056980,13512.19512195120,13:00:00,40,37.47222222222220,35.52777777777780,1.9444444444444400
7977,339B-U,5701.561622056980,13512.19512195120,14:00:00,40,36.583333333333300,34.638888888888900,1.9444444444444400
7978,339B-U,5701.561622056980,13512.19512195120,15:00:00,40,35.02777777777780,33.083333333333300,1.9444444444444400
7979,339B-U,5701.561622056980,13512.19512195120,16:00:00,40,38.416666666666700,36.47222222222220,1.9444444444444400
7980,339B-U,5701.561622056980,13512.19512195120,17:00:00,40,37.27777777777780,35.333333333333300,1.9444444444444400
7981,33A-D,5174.741871934350,11975.60975609760,06:00:00,40,31.681818181818200,28.5,3.1818181818181800
7982,33A-D,5174.741871934350,11975.60975609760,07:00:00,40,31.545454545454500,28.363636363636400,3.1818181818181800
7983,33A-D,5174.741871934350,11975.60975609760,08:00:00,40,26.454545454545500,23.272727272727300,3.1818181818181800
7984,33A-D,5174.741871934350,11975.60975609760,09:00:00,40,35.04545454545460,31.863636363636400,3.1818181818181800
7985,33A-D,5174.741871934350,11975.60975609760,10:00:00,40,34.36363636363640,31.181818181818200,3.1818181818181800
7986,33A-D,5174.741871934350,11975.60975609760,11:00:00,40,40.77272727272730,37.59090909090910,3.1818181818181800
7987,33A-D,5174.741871934350,11975.60975609760,12:00:00,40,38.81818181818180,35.63636363636360,3.1818181818181800
7988,33A-D,5174.741871934350,11975.60975609760,13:00:00,40,29.545454545454500,26.363636363636400,3.1818181818181800
7989,33A-D,5174.741871934350,11975.60975609760,14:00:00,40,40.72727272727270,37.54545454545460,3.1818181818181800
7990,33A-D,5174.741871934350,11975.60975609760,15:00:00,40,37.18181818181820,34.0,3.1818181818181800
7991,33A-D,5174.741871934350,11975.60975609760,16:00:00,40,29.727272727272700,26.545454545454500,3.1818181818181800
7992,33A-D,5174.741871934350,11975.60975609760,17:00:00,40,35.31818181818180,32.13636363636360,3.1818181818181800
7993,33A-U,5182.5572488542900,11975.60975609760,06:00:00,40,40.68181818181820,37.5,3.1818181818181800
7994,33A-U,5182.5572488542900,11975.60975609760,07:00:00,40,39.04545454545460,35.86363636363640,3.1818181818181800
7995,33A-U,5182.5572488542900,11975.60975609760,08:00:00,40,37.45454545454550,34.27272727272730,3.1818181818181800
7996,33A-U,5182.5572488542900,11975.60975609760,09:00:00,40,24.727272727272700,21.545454545454500,3.1818181818181800
7997,33A-U,5182.5572488542900,11975.60975609760,10:00:00,40,40.77272727272730,37.59090909090910,3.1818181818181800
7998,33A-U,5182.5572488542900,11975.60975609760,11:00:00,40,35.59090909090910,32.40909090909090,3.1818181818181800
7999,33A-U,5182.5572488542900,11975.60975609760,12:00:00,40,41.27272727272730,38.09090909090910,3.1818181818181800
8000,33A-U,5182.5572488542900,11975.60975609760,13:00:00,40,34.77272727272730,31.59090909090910,3.1818181818181800
8001,33A-U,5182.5572488542900,11975.60975609760,14:00:00,40,39.5,36.31818181818180,3.1818181818181800
8002,33A-U,5182.5572488542900,11975.60975609760,15:00:00,40,37.27272727272730,34.09090909090910,3.1818181818181800
8003,33A-U,5182.5572488542900,11975.60975609760,16:00:00,40,30.90909090909090,27.727272727272700,3.1818181818181800
8004,33A-U,5182.5572488542900,11975.60975609760,17:00:00,40,33.68181818181820,30.5,3.1818181818181800
8005,341-D,5894.1589712511400,13841.463414634100,06:00:00,40,37.92307692307690,36.12820512820510,1.794871794871800
8006,341-D,5894.1589712511400,13841.463414634100,07:00:00,40,31.743589743589700,29.94871794871800,1.794871794871800
8007,341-D,5894.1589712511400,13841.463414634100,08:00:00,40,37.51282051282050,35.717948717948700,1.794871794871800
8008,341-D,5894.1589712511400,13841.463414634100,09:00:00,40,37.717948717948700,35.92307692307690,1.794871794871800
8009,341-D,5894.1589712511400,13841.463414634100,10:00:00,40,33.8974358974359,32.1025641025641,1.794871794871800
8010,341-D,5894.1589712511400,13841.463414634100,11:00:00,40,36.743589743589700,34.94871794871800,1.794871794871800
8011,341-D,5894.1589712511400,13841.463414634100,12:00:00,40,37.30769230769230,35.51282051282050,1.794871794871800
8012,341-D,5894.1589712511400,13841.463414634100,13:00:00,40,39.43589743589740,37.64102564102560,1.794871794871800
8013,341-D,5894.1589712511400,13841.463414634100,14:00:00,40,38.717948717948700,36.92307692307690,1.794871794871800
8014,341-D,5894.1589712511400,13841.463414634100,15:00:00,40,33.333333333333300,31.53846153846150,1.794871794871800
8015,341-D,5894.1589712511400,13841.463414634100,16:00:00,40,39.56410256410260,37.76923076923080,1.794871794871800
8016,341-D,5894.1589712511400,13841.463414634100,17:00:00,40,33.0,31.205128205128200,1.794871794871800
8017,341-U,5860.0663522270700,13841.463414634100,06:00:00,40,32.23076923076920,30.435897435897400,1.794871794871800
8018,341-U,5860.0663522270700,13841.463414634100,07:00:00,40,31.974358974359000,30.17948717948720,1.794871794871800
8019,341-U,5860.0663522270700,13841.463414634100,08:00:00,40,29.794871794871800,28.0,1.794871794871800
8020,341-U,5860.0663522270700,13841.463414634100,09:00:00,40,39.12820512820510,37.333333333333300,1.794871794871800
8021,341-U,5860.0663522270700,13841.463414634100,10:00:00,40,32.05128205128210,30.256410256410300,1.794871794871800
8022,341-U,5860.0663522270700,13841.463414634100,11:00:00,40,36.717948717948700,34.92307692307690,1.794871794871800
8023,341-U,5860.0663522270700,13841.463414634100,12:00:00,40,30.307692307692300,28.512820512820500,1.794871794871800
8024,341-U,5860.0663522270700,13841.463414634100,13:00:00,40,32.41025641025640,30.615384615384600,1.794871794871800
8025,341-U,5860.0663522270700,13841.463414634100,14:00:00,40,35.92307692307690,34.12820512820510,1.794871794871800
8026,341-U,5860.0663522270700,13841.463414634100,15:00:00,40,32.61538461538460,30.82051282051280,1.794871794871800
8027,341-U,5860.0663522270700,13841.463414634100,16:00:00,40,35.43589743589740,33.64102564102560,1.794871794871800
8028,341-U,5860.0663522270700,13841.463414634100,17:00:00,40,33.8974358974359,32.1025641025641,1.794871794871800
8029,344-D,5977.30306362847,16146.341463414600,06:00:00,40,33.93333333333330,32.766666666666700,1.1666666666666700
8030,344-D,5977.30306362847,16146.341463414600,07:00:00,40,36.15,34.983333333333300,1.1666666666666700
8031,344-D,5977.30306362847,16146.341463414600,08:00:00,40,33.45,32.28333333333330,1.1666666666666700
8032,344-D,5977.30306362847,16146.341463414600,09:00:00,40,35.766666666666700,34.6,1.1666666666666700
8033,344-D,5977.30306362847,16146.341463414600,10:00:00,40,33.1,31.933333333333300,1.1666666666666700
8034,344-D,5977.30306362847,16146.341463414600,11:00:00,40,32.916666666666700,31.75,1.1666666666666700
8035,344-D,5977.30306362847,16146.341463414600,12:00:00,40,36.68333333333330,35.516666666666700,1.1666666666666700
8036,344-D,5977.30306362847,16146.341463414600,13:00:00,40,35.81666666666670,34.65,1.1666666666666700
8037,344-D,5977.30306362847,16146.341463414600,14:00:00,40,34.5,33.333333333333300,1.1666666666666700
8038,344-D,5977.30306362847,16146.341463414600,15:00:00,40,35.75,34.583333333333300,1.1666666666666700
8039,344-D,5977.30306362847,16146.341463414600,16:00:00,40,34.4,33.233333333333300,1.1666666666666700
8040,344-D,5977.30306362847,16146.341463414600,17:00:00,40,37.53333333333330,36.36666666666670,1.1666666666666700
8041,344-U,5936.545359001220,15926.829268292700,06:00:00,40,34.03448275862070,32.827586206896600,1.206896551724140
8042,344-U,5936.545359001220,15926.829268292700,07:00:00,40,34.258620689655200,33.05172413793100,1.206896551724140
8043,344-U,5936.545359001220,15926.829268292700,08:00:00,40,34.0,32.793103448275900,1.206896551724140
8044,344-U,5936.545359001220,15926.829268292700,09:00:00,40,38.13793103448280,36.93103448275860,1.206896551724140
8045,344-U,5936.545359001220,15926.829268292700,10:00:00,40,41.275862068965500,40.06896551724140,1.206896551724140
8046,344-U,5936.545359001220,15926.829268292700,11:00:00,40,31.137931034482800,29.93103448275860,1.206896551724140
8047,344-U,5936.545359001220,15926.829268292700,12:00:00,40,30.25862068965520,29.051724137931000,1.206896551724140
8048,344-U,5936.545359001220,15926.829268292700,13:00:00,40,35.189655172413800,33.98275862068970,1.206896551724140
8049,344-U,5936.545359001220,15926.829268292700,14:00:00,40,34.55172413793100,33.3448275862069,1.206896551724140
8050,344-U,5936.545359001220,15926.829268292700,15:00:00,40,32.53448275862070,31.32758620689660,1.206896551724140
8051,344-U,5936.545359001220,15926.829268292700,16:00:00,40,34.39655172413790,33.189655172413800,1.206896551724140
8052,344-U,5936.545359001220,15926.829268292700,17:00:00,40,33.310344827586200,32.10344827586210,1.206896551724140
8053,344A-U,5451.453667922850,13402.439024390200,06:00:00,40,32.77142857142860,30.771428571428600,2.0
8054,344A-U,5451.453667922850,13402.439024390200,07:00:00,40,38.91428571428570,36.91428571428570,2.0
8055,344A-U,5451.453667922850,13402.439024390200,08:00:00,40,37.0,35.0,2.0
8056,344A-U,5451.453667922850,13402.439024390200,09:00:00,40,35.68571428571430,33.68571428571430,2.0
8057,344A-U,5451.453667922850,13402.439024390200,10:00:00,40,38.0,36.0,2.0
8058,344A-U,5451.453667922850,13402.439024390200,11:00:00,40,29.514285714285700,27.514285714285700,2.0
8059,344A-U,5451.453667922850,13402.439024390200,12:00:00,40,32.65714285714290,30.65714285714290,2.0
8060,344A-U,5451.453667922850,13402.439024390200,13:00:00,40,35.25714285714290,33.25714285714290,2.0
8061,344A-U,5451.453667922850,13402.439024390200,14:00:00,40,28.37142857142860,26.37142857142860,2.0
8062,344A-U,5451.453667922850,13402.439024390200,15:00:00,40,30.857142857142900,28.857142857142900,2.0
8063,344A-U,5451.453667922850,13402.439024390200,16:00:00,40,40.114285714285700,38.114285714285700,2.0
8064,344A-U,5451.453667922850,13402.439024390200,17:00:00,40,33.542857142857100,31.542857142857100,2.0
8065,344B-U,5425.718543801910,12085.365853658500,06:00:00,40,33.73913043478260,30.695652173913000,3.0434782608695700
8066,344B-U,5425.718543801910,12085.365853658500,07:00:00,40,35.0,31.956521739130400,3.0434782608695700
8067,344B-U,5425.718543801910,12085.365853658500,08:00:00,40,38.391304347826100,35.34782608695650,3.0434782608695700
8068,344B-U,5425.718543801910,12085.365853658500,09:00:00,40,35.0,31.956521739130400,3.0434782608695700
8069,344B-U,5425.718543801910,12085.365853658500,10:00:00,40,33.65217391304350,30.608695652173900,3.0434782608695700
8070,344B-U,5425.718543801910,12085.365853658500,11:00:00,40,33.21739130434780,30.17391304347830,3.0434782608695700
8071,344B-U,5425.718543801910,12085.365853658500,12:00:00,40,38.95652173913040,35.91304347826090,3.0434782608695700
8072,344B-U,5425.718543801910,12085.365853658500,13:00:00,40,31.695652173913000,28.652173913043500,3.0434782608695700
8073,344B-U,5425.718543801910,12085.365853658500,14:00:00,40,36.69565217391310,33.65217391304350,3.0434782608695700
8074,344B-U,5425.718543801910,12085.365853658500,15:00:00,40,31.652173913043500,28.608695652173900,3.0434782608695700
8075,344B-U,5425.718543801910,12085.365853658500,16:00:00,40,32.21739130434780,29.17391304347830,3.0434782608695700
8076,344B-U,5425.718543801910,12085.365853658500,17:00:00,40,33.73913043478260,30.695652173913000,3.0434782608695700
8077,345-D,5679.7837964281600,13073.170731707300,06:00:00,40,34.6875,32.5,2.1875
8078,345-D,5679.7837964281600,13073.170731707300,07:00:00,40,27.90625,25.71875,2.1875
8079,345-D,5679.7837964281600,13073.170731707300,08:00:00,40,30.4375,28.25,2.1875
8080,345-D,5679.7837964281600,13073.170731707300,09:00:00,40,39.65625,37.46875,2.1875
8081,345-D,5679.7837964281600,13073.170731707300,10:00:00,40,40.28125,38.09375,2.1875
8082,345-D,5679.7837964281600,13073.170731707300,11:00:00,40,37.09375,34.90625,2.1875
8083,345-D,5679.7837964281600,13073.170731707300,12:00:00,40,33.5625,31.375,2.1875
8084,345-D,5679.7837964281600,13073.170731707300,13:00:00,40,35.71875,33.53125,2.1875
8085,345-D,5679.7837964281600,13073.170731707300,14:00:00,40,37.34375,35.15625,2.1875
8086,345-D,5679.7837964281600,13073.170731707300,15:00:00,40,40.375,38.1875,2.1875
8087,345-D,5679.7837964281600,13073.170731707300,16:00:00,40,36.375,34.1875,2.1875
8088,345-D,5679.7837964281600,13073.170731707300,17:00:00,40,28.625,26.4375,2.1875
8089,345-U,5734.063797521360,13182.926829268300,06:00:00,40,38.18181818181820,36.06060606060610,2.121212121212120
8090,345-U,5734.063797521360,13182.926829268300,07:00:00,40,36.78787878787880,34.666666666666700,2.121212121212120
8091,345-U,5734.063797521360,13182.926829268300,08:00:00,40,34.21212121212120,32.09090909090910,2.121212121212120
8092,345-U,5734.063797521360,13182.926829268300,09:00:00,40,38.666666666666700,36.54545454545460,2.121212121212120
8093,345-U,5734.063797521360,13182.926829268300,10:00:00,40,40.09090909090910,37.96969696969700,2.121212121212120
8094,345-U,5734.063797521360,13182.926829268300,11:00:00,40,38.515151515151500,36.39393939393940,2.121212121212120
8095,345-U,5734.063797521360,13182.926829268300,12:00:00,40,34.81818181818180,32.696969696969700,2.121212121212120
8096,345-U,5734.063797521360,13182.926829268300,13:00:00,40,39.39393939393940,37.27272727272730,2.121212121212120
8097,345-U,5734.063797521360,13182.926829268300,14:00:00,40,41.0,38.878787878787900,2.121212121212120
8098,345-U,5734.063797521360,13182.926829268300,15:00:00,40,36.93939393939390,34.81818181818180,2.121212121212120
8099,345-U,5734.063797521360,13182.926829268300,16:00:00,40,31.818181818181800,29.696969696969700,2.121212121212120
8100,345-U,5734.063797521360,13182.926829268300,17:00:00,40,40.75757575757580,38.63636363636360,2.121212121212120
8101,347-D,6158.586062153600,17682.92682926830,06:00:00,40,37.310810810810800,36.36486486486490,0.9459459459459460
8102,347-D,6158.586062153600,17682.92682926830,07:00:00,40,37.21621621621620,36.270270270270300,0.9459459459459460
8103,347-D,6158.586062153600,17682.92682926830,08:00:00,40,41.36486486486490,40.41891891891890,0.9459459459459460
8104,347-D,6158.586062153600,17682.92682926830,09:00:00,40,36.21621621621620,35.270270270270300,0.9459459459459460
8105,347-D,6158.586062153600,17682.92682926830,10:00:00,40,32.7027027027027,31.756756756756800,0.9459459459459460
8106,347-D,6158.586062153600,17682.92682926830,11:00:00,40,36.189189189189200,35.24324324324320,0.9459459459459460
8107,347-D,6158.586062153600,17682.92682926830,12:00:00,40,32.189189189189200,31.243243243243200,0.9459459459459460
8108,347-D,6158.586062153600,17682.92682926830,13:00:00,40,34.391891891891900,33.445945945945900,0.9459459459459460
8109,347-D,6158.586062153600,17682.92682926830,14:00:00,40,30.77027027027030,29.824324324324300,0.9459459459459460
8110,347-D,6158.586062153600,17682.92682926830,15:00:00,40,30.635135135135100,29.68918918918920,0.9459459459459460
8111,347-D,6158.586062153600,17682.92682926830,16:00:00,40,35.41891891891890,34.472972972973000,0.9459459459459460
8112,347-D,6158.586062153600,17682.92682926830,17:00:00,40,34.608108108108100,33.66216216216220,0.9459459459459460
8113,347-U,6093.450050145430,17024.39024390240,06:00:00,40,32.955882352941200,31.926470588235300,1.0294117647058800
8114,347-U,6093.450050145430,17024.39024390240,07:00:00,40,36.75,35.720588235294100,1.0294117647058800
8115,347-U,6093.450050145430,17024.39024390240,08:00:00,40,37.220588235294100,36.19117647058820,1.0294117647058800
8116,347-U,6093.450050145430,17024.39024390240,09:00:00,40,35.3235294117647,34.294117647058800,1.0294117647058800
8117,347-U,6093.450050145430,17024.39024390240,10:00:00,40,30.5,29.470588235294100,1.0294117647058800
8118,347-U,6093.450050145430,17024.39024390240,11:00:00,40,34.5,33.470588235294100,1.0294117647058800
8119,347-U,6093.450050145430,17024.39024390240,12:00:00,40,34.26470588235290,33.23529411764710,1.0294117647058800
8120,347-U,6093.450050145430,17024.39024390240,13:00:00,40,36.4264705882353,35.39705882352940,1.0294117647058800
8121,347-U,6093.450050145430,17024.39024390240,14:00:00,40,31.941176470588200,30.91176470588240,1.0294117647058800
8122,347-U,6093.450050145430,17024.39024390240,15:00:00,40,34.544117647058800,33.51470588235290,1.0294117647058800
8123,347-U,6093.450050145430,17024.39024390240,16:00:00,40,35.89705882352940,34.86764705882350,1.0294117647058800
8124,347-U,6093.450050145430,17024.39024390240,17:00:00,40,30.86764705882350,29.83823529411770,1.0294117647058800
8125,347A-U,5606.578037229780,14170.731707317100,06:00:00,40,36.166666666666700,34.5,1.6666666666666700
8126,347A-U,5606.578037229780,14170.731707317100,07:00:00,40,33.38095238095240,31.714285714285700,1.6666666666666700
8127,347A-U,5606.578037229780,14170.731707317100,08:00:00,40,37.595238095238100,35.92857142857140,1.6666666666666700
8128,347A-U,5606.578037229780,14170.731707317100,09:00:00,40,36.54761904761910,34.88095238095240,1.6666666666666700
8129,347A-U,5606.578037229780,14170.731707317100,10:00:00,40,41.73809523809520,40.07142857142860,1.6666666666666700
8130,347A-U,5606.578037229780,14170.731707317100,11:00:00,40,34.26190476190480,32.595238095238100,1.6666666666666700
8131,347A-U,5606.578037229780,14170.731707317100,12:00:00,40,36.54761904761910,34.88095238095240,1.6666666666666700
8132,347A-U,5606.578037229780,14170.731707317100,13:00:00,40,37.476190476190500,35.80952380952380,1.6666666666666700
8133,347A-U,5606.578037229780,14170.731707317100,14:00:00,40,34.54761904761910,32.88095238095240,1.6666666666666700
8134,347A-U,5606.578037229780,14170.731707317100,15:00:00,40,34.42857142857140,32.76190476190480,1.6666666666666700
8135,347A-U,5606.578037229780,14170.731707317100,16:00:00,40,32.857142857142900,31.19047619047620,1.6666666666666700
8136,347A-U,5606.578037229780,14170.731707317100,17:00:00,40,35.857142857142900,34.19047619047620,1.6666666666666700
8137,348-D,5974.801740710800,14609.756097561000,06:00:00,40,32.73913043478260,31.217391304347800,1.5217391304347800
8138,348-D,5974.801740710800,14609.756097561000,07:00:00,40,37.80434782608700,36.28260869565220,1.5217391304347800
8139,348-D,5974.801740710800,14609.756097561000,08:00:00,40,33.17391304347830,31.652173913043500,1.5217391304347800
8140,348-D,5974.801740710800,14609.756097561000,09:00:00,40,32.369565217391300,30.847826086956500,1.5217391304347800
8141,348-D,5974.801740710800,14609.756097561000,10:00:00,40,32.34782608695650,30.82608695652170,1.5217391304347800
8142,348-D,5974.801740710800,14609.756097561000,11:00:00,40,38.58695652173910,37.06521739130440,1.5217391304347800
8143,348-D,5974.801740710800,14609.756097561000,12:00:00,40,34.91304347826090,33.391304347826100,1.5217391304347800
8144,348-D,5974.801740710800,14609.756097561000,13:00:00,40,29.847826086956500,28.32608695652170,1.5217391304347800
8145,348-D,5974.801740710800,14609.756097561000,14:00:00,40,35.02173913043480,33.5,1.5217391304347800
8146,348-D,5974.801740710800,14609.756097561000,15:00:00,40,33.34782608695650,31.82608695652170,1.5217391304347800
8147,348-D,5974.801740710800,14609.756097561000,16:00:00,40,36.76086956521740,35.23913043478260,1.5217391304347800
8148,348-D,5974.801740710800,14609.756097561000,17:00:00,40,35.56521739130440,34.04347826086960,1.5217391304347800
8149,348-NGT-D,5889.332157220410,14609.756097561000,06:00:00,40,33.02173913043480,31.5,1.5217391304347800
8150,348-NGT-D,5889.332157220410,14609.756097561000,07:00:00,40,34.23913043478260,32.71739130434780,1.5217391304347800
8151,348-NGT-D,5889.332157220410,14609.756097561000,08:00:00,40,31.869565217391300,30.347826086956500,1.5217391304347800
8152,348-NGT-D,5889.332157220410,14609.756097561000,09:00:00,40,34.97826086956520,33.45652173913040,1.5217391304347800
8153,348-NGT-D,5889.332157220410,14609.756097561000,10:00:00,40,34.54347826086960,33.02173913043480,1.5217391304347800
8154,348-NGT-D,5889.332157220410,14609.756097561000,11:00:00,40,40.130434782608700,38.608695652173900,1.5217391304347800
8155,348-NGT-D,5889.332157220410,14609.756097561000,12:00:00,40,37.71739130434780,36.19565217391310,1.5217391304347800
8156,348-NGT-D,5889.332157220410,14609.756097561000,13:00:00,40,39.73913043478260,38.21739130434780,1.5217391304347800
8157,348-NGT-D,5889.332157220410,14609.756097561000,14:00:00,40,32.21739130434780,30.695652173913000,1.5217391304347800
8158,348-NGT-D,5889.332157220410,14609.756097561000,15:00:00,40,34.02173913043480,32.5,1.5217391304347800
8159,348-NGT-D,5889.332157220410,14609.756097561000,16:00:00,40,34.04347826086960,32.52173913043480,1.5217391304347800
8160,348-NGT-D,5889.332157220410,14609.756097561000,17:00:00,40,34.0,32.47826086956520,1.5217391304347800
8161,348-NGT-U,5924.69703146756,14719.512195122000,06:00:00,40,32.276595744680900,30.78723404255320,1.4893617021276600
8162,348-NGT-U,5924.69703146756,14719.512195122000,07:00:00,40,32.53191489361700,31.04255319148940,1.4893617021276600
8163,348-NGT-U,5924.69703146756,14719.512195122000,08:00:00,40,37.97872340425530,36.48936170212770,1.4893617021276600
8164,348-NGT-U,5924.69703146756,14719.512195122000,09:00:00,40,34.51063829787230,33.02127659574470,1.4893617021276600
8165,348-NGT-U,5924.69703146756,14719.512195122000,10:00:00,40,32.255319148936200,30.76595744680850,1.4893617021276600
8166,348-NGT-U,5924.69703146756,14719.512195122000,11:00:00,40,34.255319148936200,32.765957446808500,1.4893617021276600
8167,348-NGT-U,5924.69703146756,14719.512195122000,12:00:00,40,32.361702127659600,30.872340425531900,1.4893617021276600
8168,348-NGT-U,5924.69703146756,14719.512195122000,13:00:00,40,34.87234042553190,33.38297872340430,1.4893617021276600
8169,348-NGT-U,5924.69703146756,14719.512195122000,14:00:00,40,38.02127659574470,36.53191489361700,1.4893617021276600
8170,348-NGT-U,5924.69703146756,14719.512195122000,15:00:00,40,33.95744680851060,32.46808510638300,1.4893617021276600
8171,348-NGT-U,5924.69703146756,14719.512195122000,16:00:00,40,31.893617021276600,30.404255319148900,1.4893617021276600
8172,348-NGT-U,5924.69703146756,14719.512195122000,17:00:00,40,36.46808510638300,34.97872340425530,1.4893617021276600
8173,348-U,5924.69703146756,14719.512195122000,06:00:00,40,27.76595744680850,26.27659574468090,1.4893617021276600
8174,348-U,5924.69703146756,14719.512195122000,07:00:00,40,36.680851063829800,35.191489361702100,1.4893617021276600
8175,348-U,5924.69703146756,14719.512195122000,08:00:00,40,32.48936170212770,31.0,1.4893617021276600
8176,348-U,5924.69703146756,14719.512195122000,09:00:00,40,34.59574468085110,33.1063829787234,1.4893617021276600
8177,348-U,5924.69703146756,14719.512195122000,10:00:00,40,37.93617021276600,36.4468085106383,1.4893617021276600
8178,348-U,5924.69703146756,14719.512195122000,11:00:00,40,37.0,35.51063829787230,1.4893617021276600
8179,348-U,5924.69703146756,14719.512195122000,12:00:00,40,37.04255319148940,35.5531914893617,1.4893617021276600
8180,348-U,5924.69703146756,14719.512195122000,13:00:00,40,35.5531914893617,34.06382978723400,1.4893617021276600
8181,348-U,5924.69703146756,14719.512195122000,14:00:00,40,32.212765957446800,30.72340425531920,1.4893617021276600
8182,348-U,5924.69703146756,14719.512195122000,15:00:00,40,36.851063829787200,35.361702127659600,1.4893617021276600
8183,348-U,5924.69703146756,14719.512195122000,16:00:00,40,37.234042553191500,35.744680851063800,1.4893617021276600
8184,348-U,5924.69703146756,14719.512195122000,17:00:00,40,41.46808510638300,39.97872340425530,1.4893617021276600
